Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
ESN,sinus_forecasting,medium,10000,1000,0,regression,,5.9646000546322005e-09
ESN,sinus_forecasting,medium,10000,1000,1,regression,,3.938917174057627e-08
ESN,sinus_forecasting,medium,10000,1000,2,regression,,3.608283981861927e-09
ESN,sinus_forecasting,medium,10000,1000,3,regression,,2.2828645238339916e-08
ESN,sinus_forecasting,medium,10000,1000,4,regression,,2.6828622851451186e-09
ESN,sinus_forecasting,medium,10000,1000,5,regression,,5.034504043244315e-09
ESN,sinus_forecasting,medium,10000,1000,6,regression,,2.8527598545643122e-09
ESN,sinus_forecasting,medium,10000,1000,7,regression,,3.3963677112716453e-09
ESN,sinus_forecasting,medium,10000,1000,8,regression,,3.143755902163268e-09
ESN,sinus_forecasting,medium,10000,1000,9,regression,,5.1847247073171046e-09
ESN,chaotic_forecasting,medium,10000,3000,0,regression,,4.912500458972907e-05
ESN,chaotic_forecasting,medium,10000,3000,1,regression,,4.3821803582626425e-05
ESN,chaotic_forecasting,medium,10000,3000,2,regression,,5.702889932417093e-05
ESN,chaotic_forecasting,medium,10000,3000,3,regression,,0.0001000402055269993
ESN,chaotic_forecasting,medium,10000,3000,4,regression,,5.7336833552555296e-05
ESN,chaotic_forecasting,medium,10000,3000,5,regression,,6.276853546921193e-05
ESN,chaotic_forecasting,medium,10000,3000,6,regression,,0.00011645980652142017
ESN,chaotic_forecasting,medium,10000,3000,7,regression,,2.7125857853623707e-05
ESN,chaotic_forecasting,medium,10000,3000,8,regression,,6.227616707667732e-05
ESN,chaotic_forecasting,medium,10000,3000,9,regression,,4.156373002930405e-05
ESN,discrete_postcasting,medium,10000,8000,0,classification,,0.00015294117647057792
ESN,discrete_postcasting,medium,10000,8000,1,classification,,0.0001647058823529557
ESN,discrete_postcasting,medium,10000,8000,2,classification,,1.1764705882377768e-05
ESN,discrete_postcasting,medium,10000,8000,3,classification,,0.00047058823529411153
ESN,discrete_postcasting,medium,10000,8000,4,classification,,0.00021176470588235574
ESN,discrete_postcasting,medium,10000,8000,5,classification,,0.0003882352941176892
ESN,discrete_postcasting,medium,10000,8000,6,classification,,0.0001882352941176002
ESN,discrete_postcasting,medium,10000,8000,7,classification,,0.00019999999999997797
ESN,discrete_postcasting,medium,10000,8000,8,classification,,0.0005529411764705339
ESN,discrete_postcasting,medium,10000,8000,9,classification,,0.00015294117647057792
ESN,continuous_postcasting,medium,10000,1000,0,regression,,0.00027584335881785966
ESN,continuous_postcasting,medium,10000,1000,1,regression,,0.0002542008907335862
ESN,continuous_postcasting,medium,10000,1000,2,regression,,0.0002743512460549627
ESN,continuous_postcasting,medium,10000,1000,3,regression,,0.00023365288940028459
ESN,continuous_postcasting,medium,10000,1000,4,regression,,0.00023279077081039278
ESN,continuous_postcasting,medium,10000,1000,5,regression,,0.00022617159902688208
ESN,continuous_postcasting,medium,10000,1000,6,regression,,0.00022608110308506687
ESN,continuous_postcasting,medium,10000,1000,7,regression,,0.00028326284686553923
ESN,continuous_postcasting,medium,10000,1000,8,regression,,0.00023491212545142184
ESN,continuous_postcasting,medium,10000,1000,9,regression,,0.0002792886233856549
ESN,discrete_pattern_completion,medium,10000,8000,0,classification,,0.0980333333333333
ESN,discrete_pattern_completion,medium,10000,8000,1,classification,,0.09936666666666671
ESN,discrete_pattern_completion,medium,10000,8000,2,classification,,0.09906666666666664
ESN,discrete_pattern_completion,medium,10000,8000,3,classification,,0.09626666666666661
ESN,discrete_pattern_completion,medium,10000,8000,4,classification,,0.09856666666666669
ESN,discrete_pattern_completion,medium,10000,8000,5,classification,,0.09486666666666665
