Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
GRU,sinus_forecasting,medium,10000,9969,0,regression,0.05699164279389604,0.0571264260727628
GRU,sinus_forecasting,medium,10000,9969,1,regression,0.05411736222319668,0.054244449019406095
GRU,sinus_forecasting,medium,10000,9969,2,regression,0.05767016187802621,0.05782240348933004
GRU,sinus_forecasting,medium,10000,9969,3,regression,0.056109326726813104,0.05628199658378395
GRU,sinus_forecasting,medium,10000,9969,4,regression,0.05499877615424085,0.055168019412012215
GRU,sinus_forecasting,medium,10000,9969,5,regression,0.056450980071421665,0.056590448911439196
GRU,sinus_forecasting,medium,10000,9969,6,regression,0.05595700478090304,0.05610321773749771
GRU,sinus_forecasting,medium,10000,9969,7,regression,0.05597529717784186,0.05611232576526084
GRU,sinus_forecasting,medium,10000,9969,8,regression,0.05026220160737675,0.05041400137606201
GRU,sinus_forecasting,medium,10000,9969,9,regression,0.06076460876286351,0.060953435536676814
GRU,chaotic_forecasting,medium,10000,9723,0,regression,0.005431832729959002,0.04541007315993272
GRU,chaotic_forecasting,medium,10000,9723,1,regression,0.0012616549663440916,0.010486388501350296
GRU,chaotic_forecasting,medium,10000,9723,2,regression,0.0036848887222571017,0.023536815290014862
GRU,chaotic_forecasting,medium,10000,9723,3,regression,0.0006218135662510548,0.004800775504822728
GRU,chaotic_forecasting,medium,10000,9723,4,regression,0.007230999848624589,0.0344480008321115
GRU,chaotic_forecasting,medium,10000,9723,5,regression,0.004776061343618355,0.021288612319035394
GRU,chaotic_forecasting,medium,10000,9723,6,regression,0.005358105735710626,0.0303031157780396
GRU,chaotic_forecasting,medium,10000,9723,7,regression,0.0068302309907315424,0.04165182244712168
GRU,chaotic_forecasting,medium,10000,9723,8,regression,0.004388632500276799,0.046949853697938776
GRU,chaotic_forecasting,medium,10000,9723,9,regression,0.008313014979815207,0.038623653544462205
GRU,discrete_postcasting,medium,10000,9749,0,classification,0.031000000000000028,0.03171764705882352
GRU,discrete_postcasting,medium,10000,9749,1,classification,0.2517647058823529,0.2518470588235294
GRU,discrete_postcasting,medium,10000,9749,2,classification,0.019882352941176462,0.023305882352941176
GRU,discrete_postcasting,medium,10000,9749,3,classification,0.24764705882352944,0.2502823529411765
GRU,discrete_postcasting,medium,10000,9749,4,classification,0.034411764705882364,0.03724705882352941
GRU,discrete_postcasting,medium,10000,9749,5,classification,0.14335294117647057,0.14487058823529408
GRU,discrete_postcasting,medium,10000,9749,6,classification,0.262235294117647,0.25644705882352936
GRU,discrete_postcasting,medium,10000,9749,7,classification,0.6197058823529411,0.6245529411764705
GRU,discrete_postcasting,medium,10000,9749,8,classification,0.3900588235294118,0.3912470588235294
GRU,discrete_postcasting,medium,10000,9749,9,classification,0.4404117647058824,0.4385529411764706
GRU,continuous_postcasting,medium,10000,9969,0,regression,9.285369270670526e-05,9.169459129465052e-05
GRU,continuous_postcasting,medium,10000,9969,1,regression,9.051073520508075e-05,9.20220413088708e-05
GRU,continuous_postcasting,medium,10000,9969,2,regression,8.852624717042761e-05,9.194554404075598e-05
GRU,continuous_postcasting,medium,10000,9969,3,regression,0.00010738499048680869,0.00010669761943670654
GRU,continuous_postcasting,medium,10000,9969,4,regression,0.000104439695946966,0.00010525200694085178
GRU,continuous_postcasting,medium,10000,9969,5,regression,0.00010639625540029133,0.00010703558681546099
GRU,continuous_postcasting,medium,10000,9969,6,regression,9.034468820362102e-05,9.400377436871934e-05
GRU,continuous_postcasting,medium,10000,9969,7,regression,0.00010754306464386274,0.00011293707034568424
GRU,continuous_postcasting,medium,10000,9969,8,regression,0.00011268714480315433,0.00011329023468751597
GRU,continuous_postcasting,medium,10000,9969,9,regression,0.00014750268344065843,0.00014943521812596817
GRU,discrete_pattern_completion,medium,10000,9902,0,classification,0.4121666666666667,0.43076666666666663
GRU,discrete_pattern_completion,medium,10000,9902,1,classification,0.4328333333333333,0.4344
GRU,discrete_pattern_completion,medium,10000,9902,2,classification,0.4121666666666667,0.4098333333333334
GRU,discrete_pattern_completion,medium,10000,9902,3,classification,0.4128333333333334,0.3998666666666667
GRU,discrete_pattern_completion,medium,10000,9902,4,classification,0.4338333333333333,0.42003333333333337
GRU,discrete_pattern_completion,medium,10000,9902,5,classification,0.4078333333333334,0.4106666666666666
GRU,discrete_pattern_completion,medium,10000,9902,6,classification,0.364,0.37116666666666664
GRU,discrete_pattern_completion,medium,10000,9902,7,classification,0.40900000000000003,0.4227333333333333
GRU,discrete_pattern_completion,medium,10000,9902,8,classification,0.4956666666666667,0.4979
GRU,discrete_pattern_completion,medium,10000,9902,9,classification,0.4096666666666666,0.4138333333333334
GRU,continuous_pattern_completion,medium,10000,9969,0,regression,0.011756567675513077,0.012181868272837095
GRU,continuous_pattern_completion,medium,10000,9969,1,regression,0.012163728880035007,0.012581963228837015
GRU,continuous_pattern_completion,medium,10000,9969,2,regression,0.013261241195262504,0.012508702207335022
GRU,continuous_pattern_completion,medium,10000,9969,3,regression,0.08282687276129405,0.08507682525683995
GRU,continuous_pattern_completion,medium,10000,9969,4,regression,0.011968401184401964,0.011115478976518121
GRU,continuous_pattern_completion,medium,10000,9969,5,regression,0.012012013342317322,0.014280674111092004
GRU,continuous_pattern_completion,medium,10000,9969,6,regression,0.011018298039196878,0.011720665285114422
GRU,continuous_pattern_completion,medium,10000,9969,7,regression,0.010348596302395725,0.011150018867345712
GRU,continuous_pattern_completion,medium,10000,9969,8,regression,0.011056019924740451,0.011516694902268977
GRU,continuous_pattern_completion,medium,10000,9969,9,regression,0.012238590413945635,0.012858030459606717
GRU,bracket_matching,medium,10000,9668,0,classification,0.24,0.33199999999999996
GRU,bracket_matching,medium,10000,9668,1,classification,0.30000000000000004,0.34099999999999997
GRU,bracket_matching,medium,10000,9668,2,classification,0.21999999999999997,0.32199999999999995
GRU,bracket_matching,medium,10000,9668,3,classification,0.345,0.366
GRU,bracket_matching,medium,10000,9668,4,classification,0.35,0.363
GRU,bracket_matching,medium,10000,9668,5,classification,0.29500000000000004,0.29700000000000004
GRU,bracket_matching,medium,10000,9668,6,classification,0.32999999999999996,0.348
GRU,bracket_matching,medium,10000,9668,7,classification,0.32999999999999996,0.31799999999999995
GRU,bracket_matching,medium,10000,9668,8,classification,0.25,0.281
GRU,bracket_matching,medium,10000,9668,9,classification,0.29500000000000004,0.33299999999999996
GRU,simple_copy,medium,10000,9902,0,classification,0.8684000000000001,0.87378
GRU,simple_copy,medium,10000,9902,1,classification,0.8732,0.87548
