Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
LSTM,sinus_forecasting,small,1000,967,0,regression,0.027680244384193815,0.020249353646243536
LSTM,sinus_forecasting,small,1000,967,1,regression,0.02163493181990519,0.023875660577239454
LSTM,sinus_forecasting,small,1000,967,2,regression,0.035058457270090035,0.029792303926282297
LSTM,sinus_forecasting,small,1000,967,3,regression,0.03067542465839106,0.02712941210900269
LSTM,sinus_forecasting,small,1000,967,4,regression,0.02967567062936089,0.022392696597417924
LSTM,sinus_forecasting,small,1000,967,5,regression,0.0294568578992525,0.02497252244468497
LSTM,sinus_forecasting,small,1000,967,6,regression,0.023827828570587004,0.022087116982165284
LSTM,sinus_forecasting,small,1000,967,7,regression,0.03323645804703969,0.0274374018484958
LSTM,sinus_forecasting,small,1000,967,8,regression,0.030207556637937262,0.023483013693989543
LSTM,sinus_forecasting,small,1000,967,9,regression,0.03349198448525802,0.02751530409478522
LSTM,chaotic_forecasting,small,1000,978,0,regression,0.010752265568416288,0.03103620030808129
LSTM,chaotic_forecasting,small,1000,978,1,regression,0.020819379946242594,0.062060510360926455
LSTM,chaotic_forecasting,small,1000,978,2,regression,0.006830278879873173,0.05867515875656493
LSTM,chaotic_forecasting,small,1000,978,3,regression,0.005598461048411885,0.02530748214001016
LSTM,chaotic_forecasting,small,1000,978,4,regression,0.019192529524635907,0.0535346651620289
LSTM,chaotic_forecasting,small,1000,978,5,regression,0.03888208132332874,0.07319926337017948
LSTM,chaotic_forecasting,small,1000,978,6,regression,0.003420274447523756,0.057404787603424205
LSTM,chaotic_forecasting,small,1000,978,7,regression,0.02935118770364014,0.058037335387142445
LSTM,chaotic_forecasting,small,1000,978,8,regression,0.022371504319537792,0.04594229854314394
LSTM,chaotic_forecasting,small,1000,978,9,regression,0.011490109901714242,0.05261829498230059
LSTM,discrete_postcasting,small,1000,978,0,classification,0.6799999999999999,0.6591111111111111
LSTM,discrete_postcasting,small,1000,978,1,classification,0.4011111111111111,0.42088888888888887
LSTM,discrete_postcasting,small,1000,978,2,classification,0.6355555555555555,0.6737777777777778
LSTM,discrete_postcasting,small,1000,978,3,classification,0.6622222222222223,0.656
LSTM,discrete_postcasting,small,1000,978,4,classification,0.6533333333333333,0.6737777777777778
LSTM,discrete_postcasting,small,1000,978,5,classification,0.6533333333333333,0.6726666666666667
LSTM,discrete_postcasting,small,1000,978,6,classification,0.4688888888888889,0.494
LSTM,discrete_postcasting,small,1000,978,7,classification,0.6488888888888888,0.6686666666666667
LSTM,discrete_postcasting,small,1000,978,8,classification,0.6844444444444444,0.6733333333333333
LSTM,discrete_postcasting,small,1000,978,9,classification,0.5033333333333334,0.5013333333333334
LSTM,continuous_postcasting,small,1000,967,0,regression,0.11538369541571225,0.1261444705918918
LSTM,continuous_postcasting,small,1000,967,1,regression,0.10732404075382468,0.10792277336078344
LSTM,continuous_postcasting,small,1000,967,2,regression,0.08853547205308994,0.08272681028859662
LSTM,continuous_postcasting,small,1000,967,3,regression,0.09909040054756536,0.10511785619866913
LSTM,continuous_postcasting,small,1000,967,4,regression,0.11858391654730276,0.11981074178556825
LSTM,continuous_postcasting,small,1000,967,5,regression,0.10553943804755048,0.10090593821462233
LSTM,continuous_postcasting,small,1000,967,6,regression,0.08128496024299077,0.08200641034275913
LSTM,continuous_postcasting,small,1000,967,7,regression,0.1336075042824969,0.13822670259665604
LSTM,continuous_postcasting,small,1000,967,8,regression,0.11516299557562976,0.12431017360772588
LSTM,continuous_postcasting,small,1000,967,9,regression,0.10116718942893312,0.09951068496294808
LSTM,discrete_pattern_completion,small,1000,1030,0,classification,0.6458333333333333,0.6658333333333333
LSTM,discrete_pattern_completion,small,1000,1030,1,classification,0.6083333333333334,0.6258333333333334
LSTM,discrete_pattern_completion,small,1000,1030,2,classification,0.6,0.6483333333333333
LSTM,discrete_pattern_completion,small,1000,1030,3,classification,0.5625,0.6599999999999999
LSTM,discrete_pattern_completion,small,1000,1030,4,classification,0.7333333333333334,0.7233333333333334
LSTM,discrete_pattern_completion,small,1000,1030,5,classification,0.6708333333333334,0.6508333333333334
LSTM,discrete_pattern_completion,small,1000,1030,6,classification,0.5666666666666667,0.6108333333333333
LSTM,discrete_pattern_completion,small,1000,1030,7,classification,0.6041666666666667,0.6008333333333333
LSTM,discrete_pattern_completion,small,1000,1030,8,classification,0.6166666666666667,0.6733333333333333
LSTM,discrete_pattern_completion,small,1000,1030,9,classification,0.6083333333333334,0.6791666666666667
LSTM,continuous_pattern_completion,small,1000,967,0,regression,0.08067875577863398,0.07616260299122307
LSTM,continuous_pattern_completion,small,1000,967,1,regression,0.07855329647752445,0.08416485931271657
LSTM,continuous_pattern_completion,small,1000,967,2,regression,0.07228898076714514,0.07094013929390491
LSTM,continuous_pattern_completion,small,1000,967,3,regression,0.08001410098963432,0.07590140130129897
LSTM,continuous_pattern_completion,small,1000,967,4,regression,0.09386215521842549,0.09360855046229166
LSTM,continuous_pattern_completion,small,1000,967,5,regression,0.08813054667858213,0.09052124542920059
LSTM,continuous_pattern_completion,small,1000,967,6,regression,0.08288672645199296,0.08628672482779315
LSTM,continuous_pattern_completion,small,1000,967,7,regression,0.06497608178233884,0.09322115261888171
LSTM,continuous_pattern_completion,small,1000,967,8,regression,0.08249840138727539,0.0800573663068902
LSTM,continuous_pattern_completion,small,1000,967,9,regression,0.07407143832163611,0.07530942448534592
LSTM,bracket_matching,small,1000,964,0,classification,0.7,0.56
LSTM,bracket_matching,small,1000,964,1,classification,0.30000000000000004,0.51
LSTM,bracket_matching,small,1000,964,2,classification,0.75,0.49
LSTM,bracket_matching,small,1000,964,3,classification,0.44999999999999996,0.43999999999999995
LSTM,bracket_matching,small,1000,964,4,classification,0.5,0.63
LSTM,bracket_matching,small,1000,964,5,classification,0.44999999999999996,0.52
LSTM,bracket_matching,small,1000,964,6,classification,0.35,0.48
LSTM,bracket_matching,small,1000,964,7,classification,0.35,0.47
LSTM,bracket_matching,small,1000,964,8,classification,0.55,0.44999999999999996
LSTM,bracket_matching,small,1000,964,9,classification,0.44999999999999996,0.43999999999999995
LSTM,simple_copy,small,1000,1030,0,classification,0.6545454545454545,0.6786363636363637
LSTM,simple_copy,small,1000,1030,1,classification,0.6590909090909092,0.6786363636363637
LSTM,simple_copy,small,1000,1030,2,classification,0.6568181818181817,0.6545454545454545
LSTM,simple_copy,small,1000,1030,3,classification,0.6613636363636364,0.6468181818181817
LSTM,simple_copy,small,1000,1030,4,classification,0.6295454545454545,0.6736363636363636
LSTM,simple_copy,small,1000,1030,5,classification,0.6386363636363637,0.6686363636363637
LSTM,simple_copy,small,1000,1030,6,classification,0.6022727272727273,0.6831818181818181
LSTM,simple_copy,small,1000,1030,7,classification,0.6477272727272727,0.6613636363636364
LSTM,simple_copy,small,1000,1030,8,classification,0.6295454545454545,0.6554545454545455
LSTM,simple_copy,small,1000,1030,9,classification,0.6818181818181819,0.6531818181818182
LSTM,selective_copy,small,1000,951,0,classification,0.65,0.6619999999999999
LSTM,selective_copy,small,1000,951,1,classification,0.63,0.652
LSTM,selective_copy,small,1000,951,2,classification,0.6699999999999999,0.652
LSTM,selective_copy,small,1000,951,3,classification,0.72,0.706
LSTM,selective_copy,small,1000,951,4,classification,0.6599999999999999,0.698
LSTM,selective_copy,small,1000,951,5,classification,0.6799999999999999,0.6639999999999999
LSTM,selective_copy,small,1000,951,6,classification,0.6,0.716
LSTM,selective_copy,small,1000,951,7,classification,0.69,0.654
LSTM,selective_copy,small,1000,951,8,classification,0.65,0.6619999999999999
LSTM,selective_copy,small,1000,951,9,classification,0.5900000000000001,0.64
LSTM,adding_problem,small,1000,977,0,classification,0.75,0.86
LSTM,adding_problem,small,1000,977,1,classification,0.75,0.73
LSTM,adding_problem,small,1000,977,2,classification,0.75,0.6699999999999999
LSTM,adding_problem,small,1000,977,3,classification,0.8,0.86
LSTM,adding_problem,small,1000,977,4,classification,0.75,0.6599999999999999
LSTM,adding_problem,small,1000,977,5,classification,0.85,0.83
LSTM,adding_problem,small,1000,977,6,classification,0.8,0.74
LSTM,adding_problem,small,1000,977,7,classification,0.85,0.9
LSTM,adding_problem,small,1000,977,8,classification,0.75,0.73
LSTM,adding_problem,small,1000,977,9,classification,0.85,0.73
LSTM,sorting_problem,small,1000,930,0,classification,0.685,0.6579999999999999
LSTM,sorting_problem,small,1000,930,1,classification,0.63,0.6739999999999999
LSTM,sorting_problem,small,1000,930,2,classification,0.625,0.671
LSTM,sorting_problem,small,1000,930,3,classification,0.685,0.6719999999999999
LSTM,sorting_problem,small,1000,930,4,classification,0.6950000000000001,0.654
LSTM,sorting_problem,small,1000,930,5,classification,0.6799999999999999,0.6819999999999999
LSTM,sorting_problem,small,1000,930,6,classification,0.585,0.6739999999999999
LSTM,sorting_problem,small,1000,930,7,classification,0.64,0.6759999999999999
LSTM,sorting_problem,small,1000,930,8,classification,0.65,0.6719999999999999
LSTM,sorting_problem,small,1000,930,9,classification,0.685,0.637
LSTM,cross_situation,small,1000,898,0,multi_classification,1.0,1.0
LSTM,cross_situation,small,1000,898,1,multi_classification,1.0,1.0
