Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
ESN,simple_copy,small,1000,300,9,classification,,0.45818181818181813
ESN,selective_copy,small,1000,300,0,classification,,0.46199999999999997
ESN,selective_copy,small,1000,300,1,classification,,0.492
ESN,selective_copy,small,1000,300,2,classification,,0.44799999999999995
ESN,selective_copy,small,1000,300,3,classification,,0.532
ESN,selective_copy,small,1000,300,4,classification,,0.474
ESN,selective_copy,small,1000,300,5,classification,,0.56
ESN,selective_copy,small,1000,300,6,classification,,0.44599999999999995
ESN,selective_copy,small,1000,300,7,classification,,0.52
ESN,selective_copy,small,1000,300,8,classification,,0.44399999999999995
ESN,selective_copy,small,1000,300,9,classification,,0.45199999999999996
ESN,adding_problem,small,1000,500,0,classification,,0.45999999999999996
ESN,adding_problem,small,1000,500,1,classification,,0.63
ESN,adding_problem,small,1000,500,2,classification,,0.47
ESN,adding_problem,small,1000,500,3,classification,,0.43999999999999995
ESN,adding_problem,small,1000,500,4,classification,,0.45999999999999996
ESN,adding_problem,small,1000,500,5,classification,,0.36
ESN,adding_problem,small,1000,500,6,classification,,0.43000000000000005
ESN,adding_problem,small,1000,500,7,classification,,0.43999999999999995
ESN,adding_problem,small,1000,500,8,classification,,0.64
ESN,adding_problem,small,1000,500,9,classification,,0.38
ESN,sorting_problem,small,1000,300,0,classification,,0.511
ESN,sorting_problem,small,1000,300,1,classification,,0.499
ESN,sorting_problem,small,1000,300,2,classification,,0.501
ESN,sorting_problem,small,1000,300,3,classification,,0.51
ESN,sorting_problem,small,1000,300,4,classification,,0.504
ESN,sorting_problem,small,1000,300,5,classification,,0.516
ESN,sorting_problem,small,1000,300,6,classification,,0.499
ESN,sorting_problem,small,1000,300,7,classification,,0.51
ESN,sorting_problem,small,1000,300,8,classification,,0.51
ESN,sorting_problem,small,1000,300,9,classification,,0.494
ESN,cross_situation,small,1000,1800,0,multi_classification,,0.005555555555555536
ESN,cross_situation,small,1000,1800,1,multi_classification,,0.0038888888888889417
ESN,cross_situation,small,1000,1800,2,multi_classification,,0.013333333333333308
ESN,cross_situation,small,1000,1800,3,multi_classification,,0.0011111111111110628
ESN,cross_situation,small,1000,1800,4,multi_classification,,0.01055555555555554
ESN,cross_situation,small,1000,1800,5,multi_classification,,0.0038888888888889417
ESN,cross_situation,small,1000,1800,6,multi_classification,,0.0016666666666667052
ESN,cross_situation,small,1000,1800,7,multi_classification,,0.005555555555555536
ESN,cross_situation,small,1000,1800,8,multi_classification,,0.018888888888888844
ESN,cross_situation,small,1000,1800,9,multi_classification,,0.00666666666666671
