Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,0,regression,0.1712096940465206,0.21992314201716243
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,1,regression,0.03796827119360334,0.10222165532876892
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,2,regression,0.04230049668987288,0.32066854690206303
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,3,regression,0.5204332497661717,0.5158503514493552
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,4,regression,0.09634822922914986,0.09732809882815135
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,5,regression,0.07274657734198256,0.12093660746554714
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,6,regression,0.1944268255283581,0.16298868441521408
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,7,regression,0.14827980791436388,0.3563912973717148
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,8,regression,0.3335654740842311,0.27215659193862
TRANSFORMER_DECODER,sinus_forecasting,small,1000,1039,9,regression,0.1661288275791149,0.16036201264538022
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,0,regression,0.05097844731597307,0.0991295366458311
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,1,regression,0.04219423569582075,0.130535838082678
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,2,regression,0.07310243621598918,0.203235017759192
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,3,regression,0.015087950935912373,0.09316652593387237
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,4,regression,0.22083975868627118,0.14943847778223399
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,5,regression,0.040709443664205466,0.18656337061479805
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,6,regression,0.010101010591885309,0.043840220211102156
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,7,regression,0.016563660393785935,0.1047516549694105
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,8,regression,0.02448424953166707,0.11952821459050038
TRANSFORMER_DECODER,chaotic_forecasting,small,1000,1065,9,regression,0.04566301910027374,0.17100545714237173
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,0,classification,0.6222222222222222,0.6564444444444444
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,1,classification,0.64,0.6735555555555556
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,2,classification,0.6211111111111112,0.6693333333333333
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,3,classification,0.6366666666666667,0.6602222222222223
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,4,classification,0.6522222222222223,0.6735555555555556
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,5,classification,0.6511111111111111,0.6699999999999999
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,6,classification,0.6577777777777778,0.656
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,7,classification,0.6577777777777778,0.6668888888888889
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,8,classification,0.6511111111111111,0.6713333333333333
TRANSFORMER_DECODER,discrete_postcasting,small,1000,1065,9,classification,0.64,0.6717777777777778
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,0,regression,0.19721547628953456,0.20912506854679366
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,1,regression,0.21634163240532517,0.2137554407004938
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,2,regression,0.17760386843452794,0.17765190389039875
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,3,regression,0.214747938343282,0.21319483393556365
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,4,regression,0.2079119105187285,0.21171756048553775
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,5,regression,0.21498337265383322,0.2042352328507556
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,6,regression,0.20339918595953363,0.20775995270671935
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,7,regression,0.2171349036789517,0.21084783712829788
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,8,regression,0.19838323128602073,0.20189844331026358
TRANSFORMER_DECODER,continuous_postcasting,small,1000,1039,9,regression,0.22534990488272028,0.21433691859362614
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,0,classification,0.6666666666666667,0.6783333333333333
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,1,classification,0.6416666666666666,0.6416666666666666
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,2,classification,0.5916666666666667,0.6583333333333333
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,3,classification,0.6458333333333333,0.6425000000000001
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,4,classification,0.6958333333333333,0.665
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,5,classification,0.65,0.6591666666666667
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,6,classification,0.5333333333333333,0.51
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,7,classification,0.6916666666666667,0.6625
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,8,classification,0.37083333333333335,0.46166666666666667
TRANSFORMER_DECODER,discrete_pattern_completion,small,1000,1071,9,classification,0.6041666666666667,0.6766666666666667
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,0,regression,0.07632717724227117,0.0682812108762274
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,1,regression,0.10166784739764625,0.10387232566712666
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,2,regression,0.07684625773783223,0.0849285922828782
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,3,regression,0.08056580965581481,0.07304344957417115
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,4,regression,0.08062312198119932,0.0817610690499254
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,5,regression,0.0655723921194013,0.0774384951870653
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,6,regression,0.07008214046608521,0.07196513536327846
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,7,regression,0.06672245701167383,0.09095624820001505
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,8,regression,0.08694789406676082,0.0841242302140636
TRANSFORMER_DECODER,continuous_pattern_completion,small,1000,1039,9,regression,0.07696329974497182,0.07965394960774014
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,0,classification,0.30000000000000004,0.43999999999999995
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,1,classification,0.7,0.49
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,2,classification,0.75,0.49
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,3,classification,0.35,0.38
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,4,classification,0.6,0.48
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,5,classification,0.44999999999999996,0.52
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,6,classification,0.4,0.48
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,7,classification,0.35,0.47
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,8,classification,0.25,0.20999999999999996
TRANSFORMER_DECODER,bracket_matching,small,1000,1058,9,classification,0.55,0.56
TRANSFORMER_DECODER,simple_copy,small,1000,1071,0,classification,0.6545454545454545,0.6790909090909091
TRANSFORMER_DECODER,simple_copy,small,1000,1071,1,classification,0.65,0.6622727272727273
TRANSFORMER_DECODER,simple_copy,small,1000,1071,2,classification,0.6431818181818182,0.6659090909090909
TRANSFORMER_DECODER,simple_copy,small,1000,1071,3,classification,0.6818181818181819,0.6699999999999999
TRANSFORMER_DECODER,simple_copy,small,1000,1071,4,classification,0.6590909090909092,0.6563636363636364
TRANSFORMER_DECODER,simple_copy,small,1000,1071,5,classification,0.6295454545454545,0.6572727272727272
TRANSFORMER_DECODER,simple_copy,small,1000,1071,6,classification,0.6113636363636363,0.6659090909090909
TRANSFORMER_DECODER,simple_copy,small,1000,1071,7,classification,0.6454545454545455,0.6768181818181818
TRANSFORMER_DECODER,simple_copy,small,1000,1071,8,classification,0.6090909090909091,0.6563636363636364
TRANSFORMER_DECODER,simple_copy,small,1000,1071,9,classification,0.6818181818181819,0.6595454545454545
TRANSFORMER_DECODER,selective_copy,small,1000,1077,0,classification,0.6599999999999999,0.64
TRANSFORMER_DECODER,selective_copy,small,1000,1077,1,classification,0.63,0.652
TRANSFORMER_DECODER,selective_copy,small,1000,1077,2,classification,0.71,0.6779999999999999
TRANSFORMER_DECODER,selective_copy,small,1000,1077,3,classification,0.5900000000000001,0.608
TRANSFORMER_DECODER,selective_copy,small,1000,1077,4,classification,0.64,0.648
TRANSFORMER_DECODER,selective_copy,small,1000,1077,5,classification,0.64,0.6719999999999999
TRANSFORMER_DECODER,selective_copy,small,1000,1077,6,classification,0.56,0.704
TRANSFORMER_DECODER,selective_copy,small,1000,1077,7,classification,0.62,0.6599999999999999
TRANSFORMER_DECODER,selective_copy,small,1000,1077,8,classification,0.6599999999999999,0.65
TRANSFORMER_DECODER,selective_copy,small,1000,1077,9,classification,0.72,0.6779999999999999
TRANSFORMER_DECODER,adding_problem,small,1000,1091,0,classification,0.75,0.83
TRANSFORMER_DECODER,adding_problem,small,1000,1091,1,classification,0.65,0.6699999999999999
TRANSFORMER_DECODER,adding_problem,small,1000,1091,2,classification,0.85,0.76
TRANSFORMER_DECODER,adding_problem,small,1000,1091,3,classification,0.5,0.69
TRANSFORMER_DECODER,adding_problem,small,1000,1091,4,classification,0.85,0.8
TRANSFORMER_DECODER,adding_problem,small,1000,1091,5,classification,0.5,0.71
TRANSFORMER_DECODER,adding_problem,small,1000,1091,6,classification,0.75,0.94
TRANSFORMER_DECODER,adding_problem,small,1000,1091,7,classification,0.65,0.63
TRANSFORMER_DECODER,adding_problem,small,1000,1091,8,classification,0.55,0.75
TRANSFORMER_DECODER,adding_problem,small,1000,1091,9,classification,0.7,0.73
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,0,classification,0.6699999999999999,0.671
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,1,classification,0.63,0.633
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,2,classification,0.6,0.683
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,3,classification,0.71,0.641
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,4,classification,0.62,0.69
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,5,classification,0.62,0.673
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,6,classification,0.585,0.6739999999999999
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,7,classification,0.62,0.665
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,8,classification,0.65,0.63
TRANSFORMER_DECODER,sorting_problem,small,1000,1131,9,classification,0.65,0.659
TRANSFORMER_DECODER,cross_situation,small,1000,634,0,multi_classification,0.3472222222222222,0.6938888888888889
TRANSFORMER_DECODER,cross_situation,small,1000,634,1,multi_classification,0.41666666666666663,0.6944444444444444
TRANSFORMER_DECODER,cross_situation,small,1000,634,2,multi_classification,0.3138888888888889,0.6911111111111111
TRANSFORMER_DECODER,cross_situation,small,1000,634,3,multi_classification,0.38055555555555554,0.6977777777777778
TRANSFORMER_DECODER,cross_situation,small,1000,634,4,multi_classification,0.3111111111111111,0.6938888888888889
TRANSFORMER_DECODER,cross_situation,small,1000,634,5,multi_classification,0.4444444444444444,0.6994444444444444
TRANSFORMER_DECODER,cross_situation,small,1000,634,6,multi_classification,0.30833333333333335,0.6972222222222222
TRANSFORMER_DECODER,cross_situation,small,1000,634,7,multi_classification,0.44999999999999996,0.6983333333333333
TRANSFORMER_DECODER,cross_situation,small,1000,634,8,multi_classification,0.375,0.6972222222222222
TRANSFORMER_DECODER,cross_situation,small,1000,634,9,multi_classification,0.2972222222222223,0.7022222222222223
