Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
ESN,sinus_forecasting,small,10000,1000,0,regression,,0.00015689810912367542
ESN,sinus_forecasting,small,10000,1000,1,regression,,8.231406469761688e-05
ESN,sinus_forecasting,small,10000,1000,2,regression,,8.193999534935384e-05
ESN,sinus_forecasting,small,10000,1000,3,regression,,0.0001621121171447312
ESN,sinus_forecasting,small,10000,1000,4,regression,,0.00016728441930170302
ESN,sinus_forecasting,small,10000,1000,5,regression,,0.00012268389289540923
ESN,sinus_forecasting,small,10000,1000,6,regression,,6.615728545313415e-05
ESN,sinus_forecasting,small,10000,1000,7,regression,,0.0001458229594858817
ESN,sinus_forecasting,small,10000,1000,8,regression,,0.000105734751183581
ESN,sinus_forecasting,small,10000,1000,9,regression,,6.807006445164453e-05
ESN,chaotic_forecasting,small,10000,3000,0,regression,,2.4290296940995396e-05
ESN,chaotic_forecasting,small,10000,3000,1,regression,,5.44196267906323e-06
ESN,chaotic_forecasting,small,10000,3000,2,regression,,8.046121814858263e-06
ESN,chaotic_forecasting,small,10000,3000,3,regression,,2.37638646820811e-05
ESN,chaotic_forecasting,small,10000,3000,4,regression,,3.901485510041601e-05
ESN,chaotic_forecasting,small,10000,3000,5,regression,,1.566871602510449e-05
ESN,chaotic_forecasting,small,10000,3000,6,regression,,1.652214896153182e-05
ESN,chaotic_forecasting,small,10000,3000,7,regression,,3.5815267547755206e-05
ESN,chaotic_forecasting,small,10000,3000,8,regression,,3.734968921416126e-05
ESN,chaotic_forecasting,small,10000,3000,9,regression,,9.989085363431519e-06
ESN,discrete_postcasting,small,10000,3000,0,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,1,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,2,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,3,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,4,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,5,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,6,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,7,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,8,classification,,0.0
ESN,discrete_postcasting,small,10000,3000,9,classification,,0.0
ESN,continuous_postcasting,small,10000,1000,0,regression,,2.257773318874013e-08
ESN,continuous_postcasting,small,10000,1000,1,regression,,6.181673838469803e-08
