Model,Task,Difficulty,Target_Params,Actual_Params,Seed,Category,Best_Val_Score,Test_Score
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,1,regression,0.08215489006246793,0.0793655883071858
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,2,regression,0.01449338911534701,0.014469877500634151
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,3,regression,0.07658953688391551,0.07697402138025915
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,4,regression,0.07759277351740664,0.07759262165779808
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,5,regression,0.07488667296650366,0.07664303700872309
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,6,regression,0.07646832752983027,0.07710720766690314
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,7,regression,0.01541348575802266,0.014766866348850018
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,8,regression,0.07801915767315686,0.07699662142880177
TRANSFORMER_DECODER,continuous_pattern_completion,medium,10000,10181,9,regression,0.07662067335875156,0.07621008590132679
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,0,classification,0.020000000000000018,0.04800000000000004
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,1,classification,0.28500000000000003,0.32699999999999996
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,2,classification,0.21999999999999997,0.30300000000000005
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,3,classification,0.32999999999999996,0.33299999999999996
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,4,classification,0.43500000000000005,0.49
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,5,classification,0.07499999999999996,0.07799999999999996
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,6,classification,0.07999999999999996,0.08099999999999996
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,7,classification,0.06499999999999995,0.11399999999999999
TRANSFORMER_DECODER,bracket_matching,medium,10000,10242,8,classification,0.475,0.493
